title,type,genres,releaseYear,imdbAverageRating,imdbNumVotes,availableCountries,movie_quality_score,movie_quality_category
Black Mirror,tv,"Crime, Drama, Mystery",2011.0,8.7,667290.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Hannibal,tv,"Crime, Drama, Horror",2013.0,8.5,286739.0,"BM, GB, GG, GI, IE, TC",8.444444444444445,High
Sex Education,tv,"Comedy, Drama, Romance",2019.0,8.2,369868.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Your Name.,movie,"Animation, Drama, Fantasy",2016.0,8.4,344395.0,"IT, JP, SM",8.444444444444445,High
Her,movie,"Drama, Romance, Sci-Fi",2013.0,8.0,691749.0,"AL, BA, BG, CZ, FJ, HK, HR, HU, ID, IS, ME, MK, MY, PH, PL, RO, RS, SG, SI, SK, TH, TW",8.444444444444445,High
The Revenant,movie,"Action, Adventure, Drama",2015.0,8.0,898886.0,"ES, NZ, PT, TR",8.444444444444445,High
CODA,movie,"Comedy, Drama, Music",2021.0,8.0,173805.0,"JP, KR, TH",8.444444444444445,High
Bodyguard,tv,"Crime, Drama, Thriller",2018.0,8.0,156694.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
The Last Dance,tv,"Biography, Documentary, History",2020.0,9.0,162411.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
After Life,tv,"Comedy, Drama",2019.0,8.4,158688.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
The Truman Show,movie,"Comedy, Drama",1998.0,8.2,1251606.0,JP,8.444444444444445,High
Pulp Fiction,movie,"Crime, Drama",1994.0,8.9,2294777.0,"AD, AE, AG, AL, AO, AR, AU, AZ, BA, BB, BE, BG, BH, BO, BR, BY, BZ, CH, CI, CL, CM, CO, CR, CV, CZ, DK, DO, DZ, EC, EG, ES, FI, FJ, FR, GB, GF, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Saving Private Ryan,movie,"Drama, War",1998.0,8.6,1545932.0,"AE, AG, AL, AO, AR, AT, AU, BA, BB, BE, BG, BH, BO, BR, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CZ, DE, DK, DO, DZ, EC, EG, ES, FI, FJ, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LY, MA, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TZ, UG, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Oldboy,movie,"Action, Drama, Mystery",2003.0,8.3,664189.0,"KR, US",8.444444444444445,High
Brooklyn Nine-Nine,tv,"Comedy, Crime",2013.0,8.4,384818.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
1917,movie,"Action, Drama, War",2019.0,8.2,711204.0,"AD, AU, AZ, BE, BM, BR, BY, CH, ES, FJ, FR, GB, GF, GG, GI, IE, JP, KR, MC, MD, MT, MY, NL, NZ, PF, PH, SG, TC, TH, TW, UA, US",8.444444444444445,High
The Gentlemen,tv,"Action, Comedy, Crime",2024.0,8.0,151968.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Interstellar,movie,"Adventure, Drama, Sci-Fi",2014.0,8.7,2251818.0,"AD, AT, AU, BA, BE, BG, CH, CZ, DE, ES, FR, GF, HR, HU, IN, IT, JP, KR, LI, LU, MC, MD, ME, MK, NZ, PF, PL, PT, RO, RS, SI, SK, SM, US",8.444444444444445,High
Gone Girl,movie,"Drama, Mystery, Thriller",2014.0,8.1,1103320.0,"AO, BA, BG, CH, CI, CM, CV, CY, CZ, DK, DZ, EE, FI, GH, GQ, GR, HR, HU, IS, KE, LI, LT, LV, LY, MA, MG, ML, MU, MZ, NE, NG, NO, PL, RO, RS, SC, SE, SI, SK, SN, TD, TN, TR, TZ, UA, UG, ZA, ZM, ZW",8.444444444444445,High
Cobra Kai,tv,"Action, Comedy, Drama",2018.0,8.4,218913.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
The Exorcist,movie,Horror,1973.0,8.1,471091.0,"HR, JP",8.444444444444445,High
Scent of a Woman,movie,Drama,1992.0,8.0,341488.0,"IT, SM",8.444444444444445,High
The Invisible Guest,movie,"Crime, Drama, Mystery",2016.0,8.0,199244.0,KR,8.444444444444445,High
The Haunting of Hill House,tv,"Drama, Horror, Mystery",2018.0,8.5,303979.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Prisoners,movie,"Crime, Drama, Mystery",2013.0,8.2,850439.0,"AT, BM, DE, GB, GG, GI, IE, MT, TC",8.444444444444445,High
The Witcher,tv,"Action, Adventure, Drama",2019.0,8.0,588198.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Dark,tv,"Crime, Drama, Mystery",2017.0,8.7,475074.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Wednesday,tv,"Comedy, Crime, Fantasy",2022.0,8.1,398918.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
BoJack Horseman,tv,"Animation, Comedy, Drama",2014.0,8.8,203758.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Outlander,tv,"Adventure, Drama, Fantasy",2014.0,8.3,187248.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GF, GH, GR, GT, HK, HN, HU, ID, IL, IN, IQ, IS, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Ip Man,movie,"Action, Biography, Drama",2008.0,8.0,236873.0,"HK, ID, MY, PH, SG, TH, TW",8.444444444444445,High
Se7en,movie,"Crime, Drama, Mystery",1995.0,8.6,1871460.0,"AD, BA, BG, CA, CZ, ES, FJ, HK, HR, HU, ID, IN, JP, KR, MD, ME, MK, MY, PH, PK, PL, PT, RO, RS, SG, SI, SK, TH, TW",8.444444444444445,High
Gandhi,movie,"Biography, Drama, History",1982.0,8.0,242564.0,TR,8.444444444444445,High
Goodfellas,movie,"Biography, Crime, Drama",1990.0,8.7,1302946.0,"BA, BE, BG, CH, CZ, FJ, HK, HR, HU, ID, IT, LI, MD, ME, MK, MY, PH, PK, PL, RO, RS, SG, SI, SK, SM, TH, TW",8.444444444444445,High
The Intouchables,movie,"Comedy, Drama",2011.0,8.5,961930.0,"AT, DE, ES, JP, KR",8.444444444444445,High
Monty Python and the Holy Grail,movie,"Adventure, Comedy, Fantasy",1975.0,8.2,582038.0,FR,8.444444444444445,High
V for Vendetta,movie,"Action, Drama, Sci-Fi",2005.0,8.1,1204006.0,"IT, SM",8.444444444444445,High
Hachi: A Dog's Tale,movie,"Biography, Drama, Family",2009.0,8.1,322640.0,"AE, BH, DZ, EG, IQ, JO, KW, LB, LY, MA, OM, PS, QA, SA, TN, YE",8.444444444444445,High
Inception,movie,"Action, Adventure, Sci-Fi",2010.0,8.8,2638100.0,"AD, AT, BA, BG, CH, CY, CZ, DE, ES, GR, HR, HU, IN, KR, LI, LU, MD, ME, MK, PL, PT, RO, RS, SI, SK, TR, US",8.444444444444445,High
Ozark,tv,"Crime, Drama, Thriller",2017.0,8.5,362664.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Dune: Part One,movie,"Action, Adventure, Drama",2021.0,8.0,930066.0,"AD, BE, CH, ES, FJ, FR, GF, HK, ID, IN, IT, LU, MC, MY, PF, PH, PK, PT, SG, SM, TH, TW, US",8.444444444444445,High
The Wolf of Wall Street,movie,"Biography, Comedy, Crime",2013.0,8.2,1651018.0,"AD, AU, DK, ES, FI, FJ, GB, GG, GI, HK, IE, IT, NO, NZ, PH, SE, SM, TH",8.444444444444445,High
Spider-Man: Across the Spider-Verse,movie,"Action, Adventure, Animation",2023.0,8.5,429912.0,"AD, AL, AO, AZ, BA, BE, BG, BY, CI, CM, CV, CZ, DK, ES, FI, GH, GQ, HR, HU, IL, KE, LU, MD, ME, MG, MK, ML, MZ, NE, NG, NO, PL, PT, RS, SC, SE, SI, SK, SN, TD, TZ, UA, UG, US, ZM, ZW",8.444444444444445,High
The Secret in Their Eyes,movie,"Drama, Mystery, Romance",2009.0,8.2,229426.0,ES,8.444444444444445,High
Mindhunter,tv,"Crime, Drama, Mystery",2017.0,8.6,357849.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
"Love, Death & Robots",tv,"Action, Adventure, Animation",2019.0,8.4,208592.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
The End of the F***ing World,tv,"Adventure, Comedy, Crime",2017.0,8.0,230574.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,movie,"Comedy, War",1964.0,8.3,532570.0,LV,8.444444444444445,High
Cinderella Man,movie,"Biography, Drama, Romance",2005.0,8.0,202406.0,"AG, BM, BO, BS, BZ, CL, CO, CR, DK, DO, EC, GB, GG, GT, HN, IE, JM, KR, LC, MX, NO, PA, PE, PT, PY, SE, SV, TC, TW, US, UY",8.444444444444445,High
In the Mood for Love,movie,"Drama, Romance",2000.0,8.1,173165.0,KR,8.444444444444445,High
Band of Brothers,tv,"Action, Drama, History",2001.0,9.4,551230.0,"AG, AR, BA, BB, BG, BM, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FJ, GT, HK, HN, HU, ID, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE",8.444444444444445,High
Lost,tv,"Adventure, Drama, Fantasy",2004.0,8.3,626290.0,"AD, AE, AG, AL, AO, AR, AT, AU, BA, BB, BE, BG, BH, BO, BR, BS, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GR, GT, HK, HN, HU, ID, IE, IL, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
Arrested Development,tv,Comedy,2003.0,8.7,331564.0,"AD, AG, AR, AT, BB, BM, BO, BR, BS, BZ, CA, CH, CL, CO, CR, DE, DK, DO, EC, ES, FI, FR, GB, GG, GT, HN, IE, IT, JM, LC, LI, LU, MX, NI, NL, NO, PA, PE, PT, PY, SE, SM, SV, TC, TT, US, UY, VE",8.444444444444445,High
Gilmore Girls,tv,"Comedy, Drama",2000.0,8.2,157452.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
This Is Us,tv,"Comedy, Drama, Romance",2016.0,8.7,165093.0,"CA, US",8.444444444444445,High
Stranger Things,tv,"Drama, Fantasy, Horror",2016.0,8.7,1408795.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
The Good Place,tv,"Comedy, Drama, Fantasy",2016.0,8.2,201371.0,"AD, AE, AG, AL, AO, AR, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CY, CZ, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",8.444444444444445,High
The Father,movie,"Drama, Mystery",2020.0,8.2,206495.0,"AG, AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, CU, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE",8.444444444444445,High
